airline_sentiment,airline_sentiment_confidence,airline,retweet_count,text
negative,1.0,US Airways,0,@USAirways @AmericanAir no one appreciates the sass of the gate agent at Gate C38 at LGA flight US626. Irritated customers
negative,0.6804,US Airways,0,@USAirways how do I get you to stop sending me emails about my ex boyfriends account? I don't care how many points he has! He only has
negative,0.6726,US Airways,0,@USAirways we have seats.  on phone Iwas  told I was getting error msg due to paid 1st class upgrd. told to check in after 12am.sound right?
negative,1.0,US Airways,0,@USAirways waiting for bags now over 25min in Phl bag claim!
positive,1.0,US Airways,0,@USAirways awesome! Flight #676 out of philly on Tuesday. Party in row 15 if you're interested.
negative,1.0,US Airways,0,@USAirways flight is already over. I think the airline should just have the flight attendants actually emphasize that VAPE is still smoking
negative,1.0,US Airways,0,@USAirways Call volumes are high so the best answer is to hang up on me?
positive,1.0,US Airways,0,@USAirways i got through and am able to switch my flight with no charge. Thank you
neutral,1.0,US Airways,0,@USAirways will you please start offering more routes out of @triflight to more locations instead of just charlotte and atlanta
positive,1.0,US Airways,0,"@USAirways Welcome to North Texas US Air / American Air employees. 
Housing and Education are great opportunities in The GR8 State Of Texas"
neutral,0.6887,US Airways,0,@USAirways oh they saw it and said nothing.
negative,1.0,US Airways,0,@USAirways yes but lost a whole day.  Frustrating!!  #poor customer service
negative,1.0,US Airways,0,@USAirways Saddens me that my first tweet - ever - has to be a complaint about customer service.
negative,1.0,US Airways,0,"@USAirways trying to check in online for a flight tomorrow.  Tried computer, tablet, and phone.  got error message on all devices?"
negative,1.0,US Airways,0,@USAirways @AmericanAir How do I merge my miles accounts? Your sites tell me my info don't match even though I can't find a difference.
negative,1.0,US Airways,0,@USAirways yes had to go pick up and pay 40 cab ride very rude employee poor customer service
neutral,1.0,US Airways,0,@USAirways can I bring mini bottles of booze on to my flight?
negative,1.0,US Airways,0,@USAirways your staff at LAX really messed up on this one. Failing to scan my suitcase tag.
negative,1.0,US Airways,0,@USAirways Not happy with start of trip!  Cancelled Flightled flight #poor customerservice
neutral,0.3616,US Airways,0,@USAirways Nice try.  Doesn't apply to Philly.
neutral,1.0,US Airways,0,@USAirways what is your policy around bringing a breast pump on board?
positive,0.6638,US Airways,0,"@USAirways Thanks. No DC yet, I see. I will keep that link and check back. Appreciate it!"
negative,0.688,US Airways,0,@USAirways I'm glad too. But I should not have to spend an hour to try and track down the basic information that you already have available.
neutral,1.0,US Airways,0,@USAirways Will you guys be offering no-fee changes for flights out of DCA tomorrow afternoon?
neutral,1.0,US Airways,0,@USAirways how can i get ahold of a reservations supervisor?
negative,1.0,US Airways,0,@USAirways I called the BTV desk; they had more information - so it exists.  Your systems don't make it easy for the customer to access it.
positive,1.0,US Airways,0,"@USAirways awesome! And yes, @UpInAirClaire is!"
negative,1.0,US Airways,0,@USAirways that website does not give correct info said my bag was in Miami was in key west the entire time..I got the run around for 2 days
negative,1.0,US Airways,0,@USAirways was on hold for about 45 minutes after speaking 2 lady at the airport counter. Gave up
negative,1.0,US Airways,0,@USAirways I just want to find my bag so I won't have to go through the hassle of trying to claim what was in my suitcase #usairwaysfail
negative,1.0,US Airways,0,"@USAirways Literally all that says is ""Case open""  What good is that to me?"
negative,1.0,US Airways,0,@USAirways no you not sorry. I am trying 2 add a day 2 my vacation but there is a $200 charge just 2 change flights
positive,1.0,US Airways,0,@USAirways Melinda in reservations in greensboro nc is an absolute jewel thank her for me she's amazing!!!
negative,1.0,US Airways,0,"@USAirways the two women workng PHL bag check term C @ 11:30 ET should be fired for being rude, pushy and treating customers with disrespect"
positive,1.0,US Airways,0,@USAirways Best GAgent in a long time - Danny B. for US628 DFW-CLT. Appreciated how up to date he kept us during irrops. Super professional!
positive,1.0,US Airways,0,"@USAirways 
Good news, we got fixed."
negative,1.0,US Airways,0,@sarahpompei don't bother wasting your time!  @USAirways will send u a form letter &amp; let u choose a gift certificate. #worstcustomerservice
neutral,0.648,US Airways,0,@USAirways thanks is there a beareavement discount anymore or not should I just book online
negative,1.0,US Airways,0,@USAirways and now that flight pushed back to 2:35pm departure.
negative,1.0,US Airways,0,"@USAirways -not just this trip, been a few. Ur saving grace is ur cheaper flights. Now willing to pay more 4 bttr service on bttr airlines."
negative,1.0,US Airways,0,@USAirways horrible experience to key west lost luggage called to check &amp; was told not to call back reconsidering my flight back
positive,1.0,US Airways,0,@USAirways thank you!
negative,1.0,US Airways,0,"@USAirways I needed to be at my destination by lunchtime today. No one could get us on a flight, but I've since learned @Delta had one!"
neutral,0.6544,US Airways,0,"@USAirways Yes, I get that. I’m asking: Specifically, what will you do with the feedback I’ve given you?"
negative,1.0,US Airways,0,@USAirways delayed I'm charlotte big surprise
negative,1.0,US Airways,0,"@USAirways Cancelled Flightled flight, 50 person line and one agent helping to rebook. You could've handed this one better. http://t.co/By3vDioSUA"
negative,1.0,US Airways,0,@AndrewFallis same here! On hold for an hour &amp; then told @USAirways has done all it is willing to- which was apologize. #stillnotonmyflight
negative,1.0,US Airways,0,@USAirways what is happening with flight 1701 from BOS to PHL? Daughter and her fiancée are stuck in BOS!
negative,1.0,US Airways,0,"@nrhodes85 isn't it funny that @USAirways just apologizes, but doesn't actually take steps 2 go above &amp; beyond for customers? #NotImpressed"
negative,1.0,US Airways,0,"@USAirways 2133. Flight now Cancelled Flightled. Have been rebooked on 2pm flight. If on time take off, I'll have spent 5 extra hours at DCA."
negative,1.0,US Airways,0,"@USAirways We've been sitting on this plane for almost an hour, waiting for it to be fueled. Shouldn't that have been done b4 we got on????"
positive,1.0,US Airways,0,@USAirways Thank you
negative,1.0,US Airways,0,@USAirways can I get a free mimosa to compensate my flight delay (yet again) thx
positive,1.0,US Airways,0,@USAirways Reservation agent on the phone did a great job.
negative,1.0,US Airways,0,"@USAirways get ur act together, start treating ur passengers w/ kinder, have more sanitized planes. Take a page from @Delta perhaps."
negative,1.0,US Airways,0,@USAirways is a joke. Stop losing my luggage!
neutral,1.0,US Airways,0,@USAirways can I book using some sort of breavement program? I need to get home for my pops funeral
negative,1.0,US Airways,0,"@USAirways I've been on hold for 35 mins to sort out my reservation out of sync message when trying to check in, what's wrong?!?"
neutral,0.6415,US Airways,0,@USAirways Thank you. But I don’t understand. What will you do with my feedback?
negative,1.0,US Airways,0,"@USAirways has no idea what customer service means.  As the customer, if you mess up my plans, don't treat me like its no big deal!"
negative,1.0,US Airways,0,@USAirways Still on hold. 1 hour and 45 minutes and counting. Platinum? Who cares? Problems checking in? Who cares?
negative,1.0,US Airways,0,@USAirways how about a little help for the two gate agents trying to rebook flight 1707?
negative,1.0,US Airways,0,@USAirways I respect the stress of a merger but one rep to reschedule/replane 15 ppl who are already Late Flight? #youcandobetter
negative,1.0,US Airways,0,"@USAirways now I am on flight to FLL, and told to take a train back to PBI to get my car. There are no trains to PBI!"
negative,0.6927,US Airways,0,"@USAirways I fly quite a bit, and it's not difficult to communicate. If agents let people know what's happening, arrangements can be made"
negative,1.0,US Airways,0,@USAirways headed to NYC from CLT. Funny to hear all phones ring at once and then the entire plane groan (has happened twice more).
positive,1.0,US Airways,0,@USAirways made it!!! Send Bloody Mary's to row 27!!!
neutral,0.6667,US Airways,0,"@USAirways 5223 out of Gainesville, FL"
negative,1.0,US Airways,0,@USAirways I already let them know and sent 4 complaints.  Got a call back finally when I was asleep and there is no return call back #
neutral,0.6739,US Airways,0,@USAirways Thank you for valuing my feedback. What will you do with it?
negative,1.0,US Airways,0,@USAirways the flights weren't from this morning... It was 4 flights 2 on Thursday and 2 on Monday which turned into Tuesday
negative,1.0,US Airways,0,@USAirways I spoke with a customer service rep who was rude and curt and transferred me to eternal hold. Sad. #badservice #mergerdisaster
negative,1.0,US Airways,0,@USAirways your customer service is a nightmare. I have been on hold for 1 hour. I'm a platinum member with AA and feel like it's worthless
negative,1.0,US Airways,0,"@USAirways never let's me down, every. Single. Flight. Gets delayed."
negative,0.6771,US Airways,0,@USAirways sitting on the ground in Charlotte with no gate or comms for flight deck great happy Friday hope i make my connection
neutral,1.0,US Airways,0,@USAirways Done
neutral,0.6266,US Airways,0,@USAirways made it.. Never ran so fast in my life
negative,1.0,US Airways,0,@USAirways I've been standing on a very crowded bus for the past 30 mins for DCA-PIT. HELP! @AmericanAir http://t.co/jasKYPLWt5
negative,1.0,US Airways,0,"@USAirways yes, I was rebooked the next day (Weds). Thanks. Just upset that I lost 2 additional work days AND paid for my own hotel. #losing"
neutral,1.0,US Airways,0,@USAirways call Gate D9 in CLT and get me on this flight
negative,1.0,US Airways,0,@USAirways suppose I need to tweet everyone how horrible your airline is for you to take notice. Let me try that route.
negative,0.6709,US Airways,0,"@USAirways 835, fix this ASAP"
negative,1.0,US Airways,0,"@USAirways No. Just felt that you could do better in making the emails feel a little less of “We don’t care. We’re automated."""
negative,1.0,US Airways,0,"@USAirways @AmericanAir , you Cancelled Flightled my flight back during the holidays and gave me a refund of $8.51/ticket from PHL to EWR, really?!"
negative,0.6232,US Airways,0,@USAirways I'm logged into a Flight Booking Problems. I need to add API before travelling to the states but I cannot see where to do it
positive,1.0,US Airways,0,@USAirways thanks for helping with #reFlight Booking Problems #Cancelled Flightedflight Yvonne Anthony.  You will help us get to Tel Aviv on time.  #HappyFriday
